time	V(highside)	V(highside)-V(out)	V(lowside)	V(out)
5.002912380226893e-04	1.703226e+00	1.703113e+00	9.573446e+00	1.128715e-04
5.002952663581510e-04	1.646798e+00	1.646687e+00	9.640211e+00	1.111228e-04
5.002993008521690e-04	1.592147e+00	1.592037e+00	9.705248e+00	1.094197e-04
5.003034963198938e-04	1.537236e+00	1.537128e+00	9.770982e+00	1.077008e-04
5.003077909298381e-04	1.482984e+00	1.482878e+00	9.836324e+00	1.059922e-04
5.003123337012209e-04	1.427685e+00	1.427581e+00	9.903355e+00	1.042405e-04
5.003171361013735e-04	1.371473e+00	1.371371e+00	9.971952e+00	1.024475e-04
5.003223697341950e-04	1.312751e+00	1.312650e+00	1.004414e+01	1.005601e-04
5.003281598531332e-04	1.250737e+00	1.250638e+00	1.012098e+01	9.854909e-05
5.003347363310455e-04	1.183907e+00	1.183810e+00	1.020455e+01	9.635878e-05
5.003424754324728e-04	1.109902e+00	1.109808e+00	1.029805e+01	9.389860e-05
5.003517287056589e-04	1.027673e+00	1.027582e+00	1.040326e+01	9.112417e-05
5.003636694915330e-04	9.307850e-01	9.306972e-01	1.052917e+01	8.778257e-05
5.003789301037116e-04	8.211637e-01	8.210798e-01	1.067458e+01	8.388455e-05
5.004024580083865e-04	6.780373e-01	6.779587e-01	1.086979e+01	7.854169e-05
5.004342904057374e-04	5.232772e-01	5.232049e-01	1.108888e+01	7.237300e-05
5.004761625584681e-04	3.715230e-01	3.714574e-01	1.131452e+01	6.565572e-05
5.005255345881002e-04	2.449449e-01	2.448856e-01	1.151417e+01	5.926318e-05
5.005705448648045e-04	1.663094e-01	1.662549e-01	1.164677e+01	5.453301e-05
5.006162679291493e-04	1.126045e-01	1.125539e-01	1.174395e+01	5.059930e-05
5.006603787874896e-04	7.731686e-02	7.726947e-02	1.181224e+01	4.739130e-05
5.007061841716275e-04	5.255996e-02	5.251542e-02	1.186355e+01	4.454271e-05
5.007559083479299e-04	3.478580e-02	3.474394e-02	1.190308e+01	4.186018e-05
5.008163614764397e-04	2.116537e-02	2.112634e-02	1.193585e+01	3.902819e-05
5.008868008929493e-04	1.189414e-02	1.185799e-02	1.196024e+01	3.615601e-05
5.009759658440859e-04	5.805535e-03	5.772523e-03	1.197812e+01	3.301270e-05
5.010896653343840e-04	2.363874e-03	2.334301e-03	1.198966e+01	2.957257e-05
5.012483318568128e-04	7.155395e-04	6.899792e-04	1.199622e+01	2.556029e-05
5.014913518634630e-04	1.194370e-04	9.883245e-05	1.199923e+01	2.060454e-05
5.018011921922721e-04	1.942273e-05	3.678284e-06	1.199995e+01	1.574445e-05
5.021619066042632e-04	1.500839e-05	3.390619e-06	1.200000e+01	1.161777e-05
5.025626667624964e-04	1.074874e-05	2.354943e-06	1.200000e+01	8.393794e-06
5.029568339565011e-04	7.957681e-06	1.744926e-06	1.200000e+01	6.212756e-06
5.033762692970740e-04	5.928168e-06	1.288380e-06	1.200000e+01	4.639788e-06
5.038454672745624e-04	4.384452e-06	9.465246e-07	1.200000e+01	3.437927e-06
5.042698967455585e-04	3.424282e-06	7.342737e-07	1.200000e+01	2.690008e-06
5.047242924623239e-04	2.713968e-06	5.784295e-07	1.200000e+01	2.135539e-06
5.052197974964984e-04	2.165460e-06	4.587370e-07	1.200000e+01	1.706723e-06
5.057374678677986e-04	1.758666e-06	3.705715e-07	1.200000e+01	1.388095e-06
5.063211324502328e-04	1.431247e-06	3.000663e-07	1.200000e+01	1.131181e-06
5.069319659120613e-04	1.184877e-06	2.473470e-07	1.200000e+01	9.375304e-07
5.076356635419470e-04	9.812419e-07	2.040383e-07	1.200000e+01	7.772036e-07
5.084607225554210e-04	8.100104e-07	1.678232e-07	1.200000e+01	6.421872e-07
5.094160359209840e-04	6.697778e-07	1.383307e-07	1.200000e+01	5.314471e-07
5.106414247004566e-04	5.444144e-07	1.120974e-07	1.200000e+01	4.323171e-07
5.120608124098416e-04	4.452014e-07	9.143983e-08	1.200000e+01	3.537615e-07
5.140372978396662e-04	3.529632e-07	7.231807e-08	1.200000e+01	2.806451e-07
5.162533770464990e-04	2.853903e-07	5.836583e-08	1.200000e+01	2.270245e-07
5.196356815312265e-04	2.200475e-07	4.492193e-08	1.200000e+01	1.751256e-07
5.233284837785693e-04	1.755369e-07	3.579542e-08	1.200000e+01	1.397415e-07
5.296613345877560e-04	1.299759e-07	2.647676e-08	1.200000e+01	1.034991e-07
5.363005740432706e-04	1.012277e-07	2.061039e-08	1.200000e+01	8.061733e-08
5.463005740432706e-04	7.594963e-08	1.546101e-08	1.200000e+01	6.048862e-08
5.563005740432706e-04	6.005541e-08	1.222821e-08	1.200000e+01	4.782720e-08
5.663005740432707e-04	4.972333e-08	1.012842e-08	1.200000e+01	3.959491e-08
5.763005740432707e-04	4.246351e-08	8.653217e-09	1.200000e+01	3.381030e-08
5.863005740432707e-04	3.707100e-08	7.558185e-09	1.200000e+01	2.951282e-08
5.963005740432707e-04	3.289608e-08	6.710707e-09	1.200000e+01	2.618538e-08
6.063005740432708e-04	2.956813e-08	6.035464e-09	1.200000e+01	2.353266e-08
6.163005740432708e-04	2.685283e-08	5.484537e-09	1.200000e+01	2.136829e-08
6.263005740432708e-04	2.459512e-08	5.026550e-09	1.200000e+01	1.956857e-08
6.363005740432708e-04	2.268825e-08	4.639844e-09	1.200000e+01	1.804841e-08
6.463005740432709e-04	2.105617e-08	4.308845e-09	1.200000e+01	1.674732e-08
6.563005740432709e-04	1.964349e-08	4.022297e-09	1.200000e+01	1.562120e-08
6.663005740432709e-04	1.840874e-08	3.771902e-09	1.200000e+01	1.463684e-08
6.763005740432709e-04	1.732030e-08	3.551236e-09	1.200000e+01	1.376907e-08
6.863005740432710e-04	1.635374e-08	3.355353e-09	1.200000e+01	1.299838e-08
6.963005740432710e-04	1.548949e-08	3.180162e-09	1.200000e+01	1.230933e-08
7.163005740432710e-04	1.400917e-08	2.880142e-09	1.200000e+01	1.112903e-08
7.363005740432711e-04	1.278784e-08	2.632646e-09	1.200000e+01	1.015519e-08
7.563005740432711e-04	1.176272e-08	2.424827e-09	1.200000e+01	9.337896e-09
7.763005740432712e-04	1.089018e-08	2.248044e-09	1.200000e+01	8.642132e-09
8.063005740432713e-04	9.800488e-09	2.027264e-09	1.200000e+01	7.773224e-09
8.363005740432714e-04	8.909751e-09	1.846786e-09	1.200000e+01	7.062965e-09
8.663005740432714e-04	8.167945e-09	1.696435e-09	1.200000e+01	6.471510e-09
8.963005740432715e-04	7.540621e-09	1.569333e-09	1.200000e+01	5.971287e-09
9.077291454718429e-04	7.328372e-09	1.526287e-09	1.200000e+01	5.802086e-09
9.191577169004144e-04	7.125916e-09	1.485243e-09	1.200000e+01	5.640673e-09
9.305862883289859e-04	6.933251e-09	1.446202e-09	1.200000e+01	5.487049e-09
9.420148597575574e-04	6.750378e-09	1.409165e-09	1.200000e+01	5.341213e-09
9.534434311861288e-04	6.577296e-09	1.374130e-09	1.200000e+01	5.203165e-09
9.648720026147003e-04	6.414005e-09	1.341099e-09	1.200000e+01	5.072907e-09
9.763005740432717e-04	6.260507e-09	1.310070e-09	1.200000e+01	4.950437e-09
9.863005740432718e-04	6.120284e-09	1.283029e-09	1.200000e+01	4.837255e-09
9.900009999999999e-04	6.087774e-09	1.274568e-09	1.200000e+01	4.813207e-09
9.926001480865436e-04	6.048014e-09	1.267469e-09	1.200000e+01	4.780544e-09
9.948027038269125e-04	6.065122e-09	1.264823e-09	1.200000e+01	4.800299e-09
9.955958885192622e-04	6.049125e-09	1.262417e-09	1.200000e+01	4.786708e-09
9.971822579039617e-04	5.248537e-08	4.029360e-09	1.200000e+01	4.845601e-08
9.971832579039617e-04	2.960322e-08	2.678538e-09	1.200000e+01	2.692468e-08
9.971852579039615e-04	-5.127703e-10	8.818051e-10	1.200000e+01	-1.394575e-09
9.971880586407817e-04	6.834494e-09	1.326375e-09	1.200000e+01	5.508120e-09
9.971909870534210e-04	-1.407786e-10	9.331684e-10	1.200000e+01	-1.073947e-09
9.971960478443625e-04	7.106717e-09	1.351858e-09	1.200000e+01	5.754858e-09
9.972018448641618e-04	3.802787e-09	1.171885e-09	1.200000e+01	2.630902e-09
9.972102454659543e-04	7.320681e-09	1.373007e-09	1.200000e+01	5.947675e-09
9.972216200254270e-04	5.184983e-09	1.257769e-09	1.200000e+01	3.927214e-09
9.972365386137190e-04	6.842117e-09	1.351281e-09	1.200000e+01	5.490836e-09
9.972576394641868e-04	5.582279e-09	1.281101e-09	1.200000e+01	4.301177e-09
9.972853922210522e-04	6.444083e-09	1.325609e-09	1.200000e+01	5.118474e-09
9.973238462812374e-04	5.760475e-09	1.282446e-09	1.200000e+01	4.478029e-09
9.973757959656792e-04	6.228634e-09	1.300786e-09	1.200000e+01	4.927848e-09
9.974464009230898e-04	5.861973e-09	1.272339e-09	1.200000e+01	4.589634e-09
9.975428719618733e-04	6.114420e-09	1.278549e-09	1.200000e+01	4.835871e-09
9.976736333602583e-04	5.915516e-09	1.261464e-09	1.200000e+01	4.654052e-09
9.978520958092236e-04	6.050518e-09	1.264560e-09	1.200000e+01	4.785957e-09
9.980947473946654e-04	5.941918e-09	1.255895e-09	1.200000e+01	4.686023e-09
9.984251051642745e-04	6.012622e-09	1.257902e-09	1.200000e+01	4.754721e-09
9.988750400892873e-04	5.963869e-09	1.253551e-09	1.200000e+01	4.710318e-09
9.993887473611900e-04	-3.285865e-08	-8.574048e-10	1.200000e+01	-3.200125e-08
9.993897473611899e-04	-1.376535e-08	1.765930e-10	1.200000e+01	-1.394195e-08
9.993917473611897e-04	1.250027e-08	1.611761e-09	1.200000e+01	1.088851e-08
9.993948002060219e-04	5.488483e-09	1.242871e-09	1.200000e+01	4.245612e-09
9.993979567707268e-04	1.117961e-08	1.552235e-09	1.200000e+01	9.627374e-09
9.994037598828201e-04	5.099093e-09	1.237510e-09	1.200000e+01	3.861583e-09
9.994105536494716e-04	7.728490e-09	1.382405e-09	1.200000e+01	6.346085e-09
9.994207439119980e-04	5.037456e-09	1.245116e-09	1.200000e+01	3.792340e-09
9.994350105535549e-04	6.651242e-09	1.332972e-09	1.200000e+01	5.318269e-09
9.994543691037598e-04	5.459938e-09	1.270829e-09	1.200000e+01	4.189109e-09
9.994824955505211e-04	6.339012e-09	1.314646e-09	1.200000e+01	5.024366e-09
9.995209908611005e-04	5.741947e-09	1.277951e-09	1.200000e+01	4.463996e-09
9.995756583719019e-04	6.175376e-09	1.293073e-09	1.200000e+01	4.882303e-09
9.996522764397226e-04	5.859488e-09	1.267827e-09	1.200000e+01	4.591661e-09
9.997595234991794e-04	5.915595e-09	1.262331e-09	1.200000e+01	4.653264e-09
9.998497098512109e-04	3.869935e-08	2.976201e-09	1.200000e+01	3.572315e-08
9.998507098512108e-04	2.275745e-08	2.141595e-09	1.200000e+01	2.061586e-08
9.998527098512107e-04	-3.584568e-10	9.352935e-10	1.200000e+01	-1.293750e-09
9.998560165130630e-04	6.277602e-09	1.292980e-09	1.200000e+01	4.984622e-09
9.998594008432894e-04	1.598283e-09	1.054856e-09	1.200000e+01	5.434269e-10
9.998659838034659e-04	6.762321e-09	1.333246e-09	1.200000e+01	5.429075e-09
9.998738642886379e-04	4.666805e-09	1.228549e-09	1.200000e+01	3.438256e-09
9.998860207602498e-04	6.773517e-09	1.342576e-09	1.200000e+01	5.430941e-09
9.999036791503923e-04	5.542749e-09	1.278708e-09	1.200000e+01	4.264042e-09
9.999282058759012e-04	6.413969e-09	1.322421e-09	1.200000e+01	5.091548e-09
9.999650819709656e-04	3.381867e-08	2.768981e-09	1.200000e+01	3.104969e-08
9.999660819709655e-04	2.050334e-08	2.061634e-09	1.200000e+01	1.844171e-08
9.999680819709653e-04	-4.173417e-11	9.782782e-10	1.200000e+01	-1.020012e-09
9.999716407863733e-04	6.180363e-09	1.320022e-09	1.200000e+01	4.860341e-09
9.999752500194701e-04	2.351574e-09	1.120043e-09	1.200000e+01	1.231532e-09
9.999824684856638e-04	6.767517e-09	1.364434e-09	1.200000e+01	5.403083e-09
9.999915224027033e-04	2.839396e-08	2.563512e-09	1.200000e+01	2.583045e-08
9.999925224027032e-04	1.878561e-08	2.029006e-09	1.200000e+01	1.675661e-08
9.999945224027031e-04	3.621118e-09	1.200508e-09	1.200000e+01	2.420610e-09
9.999970000000003e-04	-7.352482e-09	5.568443e-10	1.200000e+01	-7.909327e-09
9.999980000000002e-04	5.454240e-09	1.330875e-09	1.200000e+01	4.123365e-09
9.999990000000001e-04	6.618279e-09	1.357307e-09	1.200000e+01	5.260972e-09
1.000000000000000e-03	5.532343e-09	1.341846e-09	1.200000e+01	4.190497e-09
1.000001000000000e-03	-5.543678e-06	-2.911236e-06	1.200000e+01	-2.632442e-06
1.000001100000000e-03	-1.077314e-06	-5.524117e-07	1.200000e+01	-5.249019e-07
1.000001161150409e-03	4.565244e-09	1.219853e-09	1.200000e+01	3.345391e-09
1.000001196776955e-03	1.033022e-08	1.201053e-09	1.200000e+01	9.129164e-09
1.000001224603742e-03	5.360304e-09	1.343317e-09	1.200000e+01	4.016987e-09
1.000001256732182e-03	6.042168e-09	1.364291e-09	1.200000e+01	4.677877e-09
1.000001293966680e-03	6.050329e-09	1.316347e-09	1.200000e+01	4.733981e-09
1.000001360754056e-03	5.947955e-09	1.233603e-09	1.200000e+01	4.714352e-09
1.000001378145421e-03	6.307868e-09	1.514003e-09	1.200000e+01	4.793865e-09
1.000001386419627e-03	6.007269e-09	1.344661e-09	1.200000e+01	4.662608e-09
1.000001393966055e-03	6.317789e-09	1.484715e-09	1.200000e+01	4.833074e-09
1.000001398752815e-03	6.176064e-09	1.417097e-09	1.200000e+01	4.758967e-09
1.000001403934846e-03	5.772379e-09	1.192734e-09	1.200000e+01	4.579645e-09
1.000001414298908e-03	6.181508e-09	1.415599e-09	1.200000e+01	4.765909e-09
1.000001433093513e-03	6.018912e-09	1.326890e-09	1.200000e+01	4.692023e-09
1.000001463615366e-03	6.105473e-09	1.374175e-09	1.200000e+01	4.731298e-09
1.000001524659070e-03	6.108662e-09	1.375939e-09	1.200000e+01	4.732723e-09
1.000001552909883e-03	6.106428e-09	1.374699e-09	1.200000e+01	4.731730e-09
1.000001609411508e-03	6.131738e-09	1.388604e-09	1.200000e+01	4.743133e-09
1.000001629671119e-03	5.942698e-09	1.284718e-09	1.200000e+01	4.657980e-09
1.000001638149642e-03	6.076473e-09	1.358512e-09	1.200000e+01	4.717961e-09
1.000001645817181e-03	5.976255e-09	1.302570e-09	1.200000e+01	4.673685e-09
1.000001650690668e-03	6.023985e-09	1.329598e-09	1.200000e+01	4.694387e-09
1.000001655952020e-03	6.181790e-09	1.417014e-09	1.200000e+01	4.764776e-09
1.000001666474723e-03	6.050024e-09	1.343630e-09	1.200000e+01	4.706394e-09
1.000001678981541e-03	6.097381e-09	1.370126e-09	1.200000e+01	4.727255e-09
1.000001699504764e-03	6.075378e-09	1.357790e-09	1.200000e+01	4.717588e-09
1.000001732897561e-03	6.061374e-09	1.349862e-09	1.200000e+01	4.711512e-09
1.000001751619264e-03	6.071590e-09	1.355600e-09	1.200000e+01	4.715990e-09
1.000001771797424e-03	6.067552e-09	1.353336e-09	1.200000e+01	4.714216e-09
1.000001791721343e-03	6.068917e-09	1.354066e-09	1.200000e+01	4.714851e-09
1.000001811761341e-03	6.066973e-09	1.352983e-09	1.200000e+01	4.713990e-09
1.000001831944956e-03	6.069584e-09	1.354439e-09	1.200000e+01	4.715145e-09
1.000001852867756e-03	6.066518e-09	1.352710e-09	1.200000e+01	4.713808e-09
1.000001874414815e-03	6.069577e-09	1.354426e-09	1.200000e+01	4.715151e-09
1.000001897061614e-03	6.066253e-09	1.352524e-09	1.200000e+01	4.713729e-09
1.000001920949461e-03	6.069706e-09	1.354479e-09	1.200000e+01	4.715227e-09
1.000001946731304e-03	6.066089e-09	1.352408e-09	1.200000e+01	4.713680e-09
1.000001974702067e-03	6.066409e-09	1.352572e-09	1.200000e+01	4.713837e-09
1.000002000000000e-03	6.927434e-09	1.881584e-09	1.200000e+01	5.045850e-09
1.000002002529793e-03	6.382255e-09	1.545593e-09	1.200000e+01	4.836662e-09
1.000002007589379e-03	6.071343e-09	1.355343e-09	1.200000e+01	4.716000e-09
1.000002017708552e-03	6.066209e-09	1.352482e-09	1.200000e+01	4.713728e-09
1.000002037946898e-03	6.068396e-09	1.353702e-09	1.200000e+01	4.714694e-09
1.000002078423590e-03	6.067565e-09	1.353219e-09	1.200000e+01	4.714345e-09
1.000002298412570e-03	6.068051e-09	1.353404e-09	1.200000e+01	4.714646e-09
1.000002324320813e-03	6.066194e-09	1.352350e-09	1.200000e+01	4.713844e-09
1.000002334836014e-03	6.067551e-09	1.353120e-09	1.200000e+01	4.714431e-09
1.000002344324281e-03	6.066449e-09	1.352485e-09	1.200000e+01	4.713964e-09
1.000002350354691e-03	6.067010e-09	1.352808e-09	1.200000e+01	4.714202e-09
1.000002356864009e-03	6.068637e-09	1.353730e-09	1.200000e+01	4.714907e-09
1.000002369882646e-03	6.066887e-09	1.352716e-09	1.200000e+01	4.714171e-09
1.000002395919920e-03	6.067652e-09	1.353143e-09	1.200000e+01	4.714509e-09
1.000002730937956e-03	6.066876e-09	1.352568e-09	1.200000e+01	4.714308e-09
1.000002755064133e-03	6.067392e-09	1.352853e-09	1.200000e+01	4.714539e-09
1.000002769702045e-03	6.066303e-09	1.352216e-09	1.200000e+01	4.714087e-09
1.000002781677104e-03	6.067462e-09	1.352890e-09	1.200000e+01	4.714572e-09
1.000002788203883e-03	6.075675e-09	1.358102e-09	1.200000e+01	4.717573e-09
1.000002788579160e-03	6.073863e-09	1.356927e-09	1.200000e+01	4.716936e-09
1.000002789329714e-03	6.068006e-09	1.353214e-09	1.200000e+01	4.714792e-09
1.000002790236457e-03	6.064754e-09	1.353551e-09	1.200000e+01	4.711203e-09
1.000002790253153e-03	6.065188e-09	1.353387e-09	1.200000e+01	4.711802e-09
1.000002790257327e-03	6.066360e-09	1.353046e-09	1.200000e+01	4.713315e-09
1.000002790265675e-03	6.067320e-09	1.352768e-09	1.200000e+01	4.714552e-09
1.000002790282371e-03	6.067430e-09	1.352707e-09	1.200000e+01	4.714723e-09
1.000002790286545e-03	6.070200e-09	1.351949e-09	1.200000e+01	4.718251e-09
1.000002790294893e-03	6.072400e-09	1.351396e-09	1.200000e+01	4.721004e-09
1.000002790311589e-03	6.066030e-09	1.353172e-09	1.200000e+01	4.712858e-09
1.000002790344980e-03	6.061709e-09	1.354133e-09	1.200000e+01	4.707576e-09
1.000002790370024e-03	6.061375e-09	1.354026e-09	1.200000e+01	4.707348e-09
1.000002790403416e-03	6.061370e-09	1.353798e-09	1.200000e+01	4.707573e-09
1.000002790428459e-03	6.059532e-09	1.354133e-09	1.200000e+01	4.705399e-09
1.000002790470199e-03	6.059381e-09	1.353871e-09	1.200000e+01	4.705510e-09
1.000002790486895e-03	6.060657e-09	1.353413e-09	1.200000e+01	4.707243e-09
1.000002790491069e-03	6.062175e-09	1.352980e-09	1.200000e+01	4.709195e-09
1.000002790499417e-03	6.064337e-09	1.352391e-09	1.200000e+01	4.711946e-09
1.000002790516113e-03	6.063020e-09	1.352761e-09	1.200000e+01	4.710259e-09
1.000002790549504e-03	6.060851e-09	1.353285e-09	1.200000e+01	4.707566e-09
1.000002790566200e-03	6.060832e-09	1.353248e-09	1.200000e+01	4.707583e-09
1.000002790582896e-03	6.060771e-09	1.353223e-09	1.200000e+01	4.707548e-09
1.000002790599592e-03	6.060670e-09	1.353210e-09	1.200000e+01	4.707460e-09
1.000002790616288e-03	6.060528e-09	1.353209e-09	1.200000e+01	4.707319e-09
1.000002790632984e-03	6.060346e-09	1.353220e-09	1.200000e+01	4.707125e-09
1.000002790649679e-03	6.060123e-09	1.353244e-09	1.200000e+01	4.706879e-09
1.000002790666375e-03	6.059859e-09	1.353279e-09	1.200000e+01	4.706580e-09
1.000002790691419e-03	6.060408e-09	1.353078e-09	1.200000e+01	4.707330e-09
1.000002790749855e-03	6.060612e-09	1.352958e-09	1.200000e+01	4.707654e-09
1.000002790783246e-03	6.061301e-09	1.352764e-09	1.200000e+01	4.708537e-09
1.000002790791594e-03	6.060954e-09	1.352860e-09	1.200000e+01	4.708093e-09
1.000002790808290e-03	6.062990e-09	1.352283e-09	1.200000e+01	4.710706e-09
1.000002790812464e-03	6.064826e-09	1.351786e-09	1.200000e+01	4.713040e-09
1.000002790820812e-03	6.066010e-09	1.351512e-09	1.200000e+01	4.714498e-09
1.000002790837508e-03	6.067554e-09	1.351173e-09	1.200000e+01	4.716381e-09
1.000002790845154e-03	6.055211e-09	1.354594e-09	1.200000e+01	4.700618e-09
1.000002790845725e-03	6.055461e-09	1.354505e-09	1.200000e+01	4.700957e-09
1.000002790845867e-03	5.583480e-09	1.486791e-09	1.200000e+01	4.096689e-09
1.000002790845903e-03	4.796705e-09	1.703912e-09	1.200000e+01	3.092793e-09
1.000002790845913e-03	4.531431e-09	1.776740e-09	1.200000e+01	2.754691e-09
1.000002790845933e-03	4.376449e-09	1.823562e-09	1.200000e+01	2.552887e-09
1.000002790845943e-03	4.377900e-09	1.825736e-09	1.200000e+01	2.552165e-09
1.000002790845963e-03	4.467199e-09	1.799861e-09	1.200000e+01	2.667339e-09
1.000002790846003e-03	4.845937e-09	1.691175e-09	1.200000e+01	3.154762e-09
1.000002790846083e-03	5.412021e-09	1.533814e-09	1.200000e+01	3.878206e-09
1.000002790846243e-03	5.823682e-09	1.419164e-09	1.200000e+01	4.404518e-09
1.000002790846563e-03	5.987910e-09	1.372646e-09	1.200000e+01	4.615264e-09
1.000002790846643e-03	5.960439e-09	1.380324e-09	1.200000e+01	4.580115e-09
1.000002790846803e-03	5.932987e-09	1.388013e-09	1.200000e+01	4.544973e-09
1.000002790847123e-03	5.997190e-09	1.370127e-09	1.200000e+01	4.627063e-09
1.000002790847763e-03	6.008430e-09	1.367066e-09	1.200000e+01	4.641364e-09
1.000002790849043e-03	6.011056e-09	1.366332e-09	1.200000e+01	4.644724e-09
1.000002790851603e-03	6.131848e-09	1.332296e-09	1.200000e+01	4.799552e-09
1.000002790851866e-03	4.580283e-09	1.765289e-09	1.200000e+01	2.814994e-09
1.000002790851876e-03	4.057378e-09	1.910897e-09	1.200000e+01	2.146481e-09
1.000002790851886e-03	3.593603e-09	2.040003e-09	1.200000e+01	1.553600e-09
1.000002915851886e-03	5.642757e-09	1.471881e-09	1.200000e+01	4.170876e-09
1.000003040851886e-03	6.069238e-09	1.354625e-09	1.200000e+01	4.714613e-09
1.000003090717873e-03	6.067407e-09	1.353564e-09	1.200000e+01	4.713843e-09
1.000003138035800e-03	6.067212e-09	1.352721e-09	1.200000e+01	4.714491e-09
1.000003141530985e-03	6.066310e-09	1.352934e-09	1.200000e+01	4.713375e-09
1.000003141544638e-03	6.070842e-09	1.351678e-09	1.200000e+01	4.719164e-09
1.000003141548052e-03	6.074193e-09	1.350772e-09	1.200000e+01	4.723421e-09
1.000003141554878e-03	6.077392e-09	1.349975e-09	1.200000e+01	4.727417e-09
1.000003141568531e-03	6.073261e-09	1.351242e-09	1.200000e+01	4.722019e-09
1.000003141595837e-03	6.069196e-09	1.352439e-09	1.200000e+01	4.716758e-09
1.000003141650450e-03	6.067788e-09	1.352815e-09	1.200000e+01	4.714972e-09
1.000003141759674e-03	6.068097e-09	1.352699e-09	1.200000e+01	4.715398e-09
1.000003143288818e-03	6.067384e-09	1.352708e-09	1.200000e+01	4.714676e-09
1.000003143351590e-03	6.067373e-09	1.352704e-09	1.200000e+01	4.714670e-09
1.000003143477135e-03	6.066593e-09	1.352867e-09	1.200000e+01	4.713726e-09
1.000003143508521e-03	6.067896e-09	1.352471e-09	1.200000e+01	4.715425e-09
