in s,C1 in V
-2.5858720E-04,1.70898E-01
-2.5854080E-04,-2.44141E-02
-2.5849440E-04,1.70898E-01
-2.5844800E-04,-2.44141E-02
-2.5840160E-04,-1.22070E-01
-2.5835520E-04,-2.44141E-02
-2.5830880E-04,2.44141E-02
-2.5826240E-04,-2.44141E-02
-2.5821600E-04,2.19727E-01
-2.5816960E-04,-1.22070E-01
-2.5812320E-04,7.32422E-02
-2.5807680E-04,1.22070E-01
-2.5803040E-04,2.44141E-02
-2.5798400E-04,-1.22070E-01
-2.5793760E-04,-2.44141E-02
-2.5789120E-04,2.44141E-02
-2.5784480E-04,2.44141E-02
-2.5779840E-04,-7.32422E-02
-2.5775200E-04,2.44141E-02
-2.5770560E-04,1.22070E-01
-2.5765920E-04,2.68555E-01
-2.5761280E-04,2.19727E-01
-2.5756640E-04,-2.44141E-02
-2.5752000E-04,-2.44141E-02
-2.5747360E-04,7.32422E-02
-2.5742720E-04,-2.44141E-02
-2.5738080E-04,-2.44141E-02
-2.5733440E-04,-2.44141E-02
-2.5728800E-04,2.19727E-01
-2.5724160E-04,7.32422E-02
-2.5719520E-04,-2.44141E-02
-2.5714880E-04,-7.32422E-02
-2.5710240E-04,1.22070E-01
-2.5705600E-04,-2.44141E-02
-2.5700960E-04,2.44141E-02
-2.5696320E-04,1.22070E-01
-2.5691680E-04,7.32422E-02
-2.5687040E-04,-2.44141E-02
-2.5682400E-04,7.32422E-02
-2.5677760E-04,-7.32422E-02
-2.5673120E-04,2.19727E-01
-2.5668480E-04,1.70898E-01
-2.5663840E-04,1.22070E-01
-2.5659200E-04,-2.44141E-02
-2.5654560E-04,-1.70898E-01
-2.5649920E-04,1.70898E-01
-2.5645280E-04,7.32422E-02
-2.5640640E-04,2.44141E-02
-2.5636000E-04,2.44141E-02
-2.5631360E-04,1.70898E-01
-2.5626720E-04,2.44141E-02
-2.5622080E-04,7.32422E-02
-2.5617440E-04,2.19727E-01
-2.5612800E-04,2.44141E-02
-2.5608160E-04,7.32422E-02
-2.5603520E-04,2.44141E-02
-2.5598880E-04,-2.44141E-02
-2.5594240E-04,1.70898E-01
-2.5589600E-04,-7.32422E-02
-2.5584960E-04,-2.44141E-02
-2.5580320E-04,1.70898E-01
-2.5575680E-04,-2.44141E-02
-2.5571040E-04,7.32422E-02
-2.5566400E-04,-1.22070E-01
-2.5561760E-04,2.44141E-02
-2.5557120E-04,7.32422E-02
-2.5552480E-04,2.44141E-02
-2.5547840E-04,2.44141E-02
-2.5543200E-04,2.44141E-02
-2.5538560E-04,2.19727E-01
-2.5533920E-04,1.22070E-01
-2.5529280E-04,-2.44141E-02
-2.5524640E-04,1.22070E-01
-2.5520000E-04,1.70898E-01
-2.5515360E-04,-7.32422E-02
-2.5510720E-04,-2.44141E-02
-2.5506080E-04,1.70898E-01
-2.5501440E-04,1.70898E-01
-2.5496800E-04,2.44141E-02
-2.5492160E-04,7.32422E-02
-2.5487520E-04,1.70898E-01
-2.5482880E-04,1.70898E-01
-2.5478240E-04,7.32422E-02
-2.5473600E-04,-7.32422E-02
-2.5468960E-04,1.70898E-01
-2.5464320E-04,-1.22070E-01
-2.5459680E-04,2.44141E-02
-2.5455040E-04,-2.44141E-02
-2.5450400E-04,7.32422E-02
-2.5445760E-04,1.70898E-01
-2.5441120E-04,2.44141E-02
-2.5436480E-04,-1.70898E-01
-2.5431840E-04,2.44141E-02
-2.5427200E-04,7.32422E-02
-2.5422560E-04,1.22070E-01
-2.5417920E-04,-2.44141E-02
-2.5413280E-04,-2.44141E-02
-2.5408640E-04,1.70898E-01
-2.5404000E-04,-1.22070E-01
-2.5399360E-04,-2.44141E-02
-2.5394720E-04,-2.44141E-02
-2.5390080E-04,-1.22070E-01
-2.5385440E-04,2.44141E-02
-2.5380800E-04,1.70898E-01
-2.5376160E-04,7.32422E-02
-2.5371520E-04,1.70898E-01
-2.5366880E-04,1.22070E-01
-2.5362240E-04,-2.44141E-02
-2.5357600E-04,7.32422E-02
-2.5352960E-04,2.44141E-02
-2.5348320E-04,2.44141E-02
-2.5343680E-04,-7.32422E-02
-2.5339040E-04,-2.44141E-02
-2.5334400E-04,7.32422E-02
-2.5329760E-04,-2.44141E-02
-2.5325120E-04,-1.70898E-01
-2.5320480E-04,2.44141E-02
-2.5315840E-04,1.22070E-01
-2.5311200E-04,2.44141E-02
-2.5306560E-04,-2.44141E-02
-2.5301920E-04,-2.44141E-02
-2.5297280E-04,1.70898E-01
-2.5292640E-04,2.44141E-02
-2.5288000E-04,-2.44141E-02
-2.5283360E-04,-2.44141E-02
-2.5278720E-04,1.70898E-01
-2.5274080E-04,1.22070E-01
-2.5269440E-04,-2.44141E-02
-2.5264800E-04,7.32422E-02
-2.5260160E-04,7.32422E-02
-2.5255520E-04,2.44141E-02
-2.5250880E-04,2.44141E-02
-2.5246240E-04,-2.44141E-02
-2.5241600E-04,1.70898E-01
-2.5236960E-04,7.32422E-02
-2.5232320E-04,-2.44141E-02
-2.5227680E-04,1.70898E-01
-2.5223040E-04,2.44141E-02
-2.5218400E-04,-7.32422E-02
-2.5213760E-04,-2.44141E-02
-2.5209120E-04,1.70898E-01
-2.5204480E-04,7.32422E-02
-2.5199840E-04,2.44141E-02
-2.5195200E-04,7.32422E-02
-2.5190560E-04,7.32422E-02
-2.5185920E-04,2.44141E-02
-2.5181280E-04,1.22070E-01
-2.5176640E-04,1.22070E-01
-2.5172000E-04,2.44141E-02
-2.5167360E-04,-7.32422E-02
-2.5162720E-04,7.32422E-02
-2.5158080E-04,-2.44141E-02
-2.5153440E-04,2.44141E-02
-2.5148800E-04,-2.44141E-02
-2.5144160E-04,7.32422E-02
-2.5139520E-04,2.44141E-02
-2.5134880E-04,1.22070E-01
-2.5130240E-04,2.44141E-02
-2.5125600E-04,-2.44141E-02
-2.5120960E-04,-2.44141E-02
-2.5116320E-04,1.70898E-01
-2.5111680E-04,7.32422E-02
-2.5107040E-04,2.44141E-02
-2.5102400E-04,7.32422E-02
-2.5097760E-04,1.70898E-01
-2.5093120E-04,1.22070E-01
-2.5088480E-04,2.44141E-02
-2.5083840E-04,2.44141E-02
-2.5079200E-04,7.32422E-02
-2.5074560E-04,1.22070E-01
-2.5069920E-04,2.44141E-02
-2.5065280E-04,-2.44141E-02
-2.5060640E-04,1.70898E-01
-2.5056000E-04,7.32422E-02
-2.5051360E-04,2.44141E-02
-2.5046720E-04,-7.32422E-02
-2.5042080E-04,-7.32422E-02
-2.5037440E-04,2.44141E-02
-2.5032800E-04,2.44141E-02
-2.5028160E-04,2.44141E-02
-2.5023520E-04,7.32422E-02
-2.5018880E-04,-7.32422E-02
-2.5014240E-04,-2.44141E-02
-2.5009600E-04,-2.44141E-02
-2.5004960E-04,-1.22070E-01
-2.5000320E-04,2.44141E-02
-2.4995680E-04,-2.44141E-02
-2.4991040E-04,-2.44141E-02
-2.4986400E-04,1.70898E-01
-2.4981760E-04,2.44141E-02
-2.4977120E-04,1.70898E-01
-2.4972480E-04,-1.70898E-01
-2.4967840E-04,1.22070E-01
-2.4963200E-04,1.22070E-01
-2.4958560E-04,1.22070E-01
-2.4953920E-04,-7.32422E-02
-2.4949280E-04,7.32422E-02
-2.4944640E-04,1.22070E-01
-2.4940000E-04,-2.44141E-02
-2.4935360E-04,-1.22070E-01
-2.4930720E-04,2.19727E-01
-2.4926080E-04,7.32422E-02
-2.4921440E-04,2.44141E-02
-2.4916800E-04,1.22070E-01
-2.4912160E-04,1.70898E-01
-2.4907520E-04,7.32422E-02
-2.4902880E-04,2.44141E-02
-2.4898240E-04,2.44141E-02
-2.4893600E-04,7.32422E-02
-2.4888960E-04,2.44141E-02
-2.4884320E-04,2.44141E-02
-2.4879680E-04,-7.32422E-02
-2.4875040E-04,2.19727E-01
-2.4870400E-04,-1.22070E-01
-2.4865760E-04,1.22070E-01
-2.4861120E-04,7.32422E-02
-2.4856480E-04,-2.44141E-02
-2.4851840E-04,2.44141E-02
-2.4847200E-04,2.44141E-02
-2.4842560E-04,-7.32422E-02
-2.4837920E-04,7.32422E-02
-2.4833280E-04,1.22070E-01
-2.4828640E-04,-7.32422E-02
-2.4824000E-04,-7.32422E-02
-2.4819360E-04,-2.44141E-02
-2.4814720E-04,7.32422E-02
-2.4810080E-04,-1.22070E-01
-2.4805440E-04,1.22070E-01
-2.4800800E-04,2.44141E-02
-2.4796160E-04,1.22070E-01
-2.4791520E-04,2.44141E-02
-2.4786880E-04,1.22070E-01
-2.4782240E-04,2.44141E-02
-2.4777600E-04,-7.32422E-02
-2.4772960E-04,1.70898E-01
-2.4768320E-04,-2.44141E-02
-2.4763680E-04,7.32422E-02
-2.4759040E-04,1.22070E-01
-2.4754400E-04,1.70898E-01
-2.4749760E-04,-2.44141E-02
-2.4745120E-04,7.32422E-02
-2.4740480E-04,-2.44141E-02
-2.4735840E-04,7.32422E-02
-2.4731200E-04,2.44141E-02
-2.4726560E-04,7.32422E-02
-2.4721920E-04,7.32422E-02
-2.4717280E-04,7.32422E-02
-2.4712640E-04,7.32422E-02
-2.4708000E-04,1.70898E-01
-2.4703360E-04,7.32422E-02
-2.4698720E-04,2.44141E-02
-2.4694080E-04,1.22070E-01
-2.4689440E-04,1.22070E-01
-2.4684800E-04,2.44141E-02
-2.4680160E-04,1.22070E-01
-2.4675520E-04,7.32422E-02
-2.4670880E-04,2.19727E-01
-2.4666240E-04,2.44141E-02
-2.4661600E-04,2.44141E-02
-2.4656960E-04,-7.32422E-02
-2.4652320E-04,2.44141E-02
-2.4647680E-04,2.44141E-02
-2.4643040E-04,2.44141E-02
-2.4638400E-04,-2.44141E-02
-2.4633760E-04,2.44141E-02
-2.4629120E-04,7.32422E-02
-2.4624480E-04,2.44141E-02
-2.4619840E-04,-2.44141E-02
-2.4615200E-04,2.44141E-02
-2.4610560E-04,1.70898E-01
-2.4605920E-04,-1.22070E-01
-2.4601280E-04,-7.32422E-02
-2.4596640E-04,2.44141E-02
-2.4592000E-04,1.70898E-01
-2.4587360E-04,1.22070E-01
-2.4582720E-04,-1.22070E-01
-2.4578080E-04,1.70898E-01
-2.4573440E-04,7.32422E-02
-2.4568800E-04,2.44141E-02
-2.4564160E-04,-7.32422E-02
-2.4559520E-04,1.22070E-01
-2.4554880E-04,7.32422E-02
-2.4550240E-04,2.44141E-02
-2.4545600E-04,2.44141E-02
-2.4540960E-04,-2.44141E-02
-2.4536320E-04,2.44141E-02
-2.4531680E-04,1.70898E-01
-2.4527040E-04,-2.44141E-02
-2.4522400E-04,7.32422E-02
-2.4517760E-04,-1.70898E-01
-2.4513120E-04,-7.32422E-02
-2.4508480E-04,-2.44141E-02
-2.4503840E-04,-2.44141E-02
-2.4499200E-04,2.44141E-02
-2.4494560E-04,7.32422E-02
-2.4489920E-04,-1.22070E-01
-2.4485280E-04,-2.44141E-02
-2.4480640E-04,1.22070E-01
-2.4476000E-04,7.32422E-02
-2.4471360E-04,-2.44141E-02
-2.4466720E-04,2.44141E-02
-2.4462080E-04,1.22070E-01
-2.4457440E-04,2.44141E-02
-2.4452800E-04,-7.32422E-02
-2.4448160E-04,-7.32422E-02
-2.4443520E-04,2.44141E-02
-2.4438880E-04,2.44141E-02
-2.4434240E-04,2.44141E-02
-2.4429600E-04,-1.70898E-01
-2.4424960E-04,1.22070E-01
-2.4420320E-04,2.44141E-02
-2.4415680E-04,1.70898E-01
-2.4411040E-04,1.22070E-01
-2.4406400E-04,-2.44141E-02
-2.4401760E-04,2.44141E-02
-2.4397120E-04,1.70898E-01
-2.4392480E-04,1.22070E-01
-2.4387840E-04,2.44141E-02
-2.4383200E-04,7.32422E-02
-2.4378560E-04,2.44141E-02
-2.4373920E-04,1.70898E-01
-2.4369280E-04,7.32422E-02
-2.4364640E-04,-2.44141E-02
-2.4360000E-04,7.32422E-02
-2.4355360E-04,-7.32422E-02
-2.4350720E-04,1.22070E-01
-2.4346080E-04,2.44141E-02
-2.4341440E-04,2.44141E-02
-2.4336800E-04,-2.44141E-02
-2.4332160E-04,2.68555E-01
-2.4327520E-04,1.70898E-01
-2.4322880E-04,-2.44141E-02
-2.4318240E-04,-1.70898E-01
-2.4313600E-04,1.22070E-01
-2.4308960E-04,7.32422E-02
-2.4304320E-04,-1.22070E-01
-2.4299680E-04,7.32422E-02
-2.4295040E-04,7.32422E-02
-2.4290400E-04,2.44141E-02
-2.4285760E-04,1.22070E-01
-2.4281120E-04,2.44141E-02
-2.4276480E-04,1.70898E-01
-2.4271840E-04,-1.70898E-01
-2.4267200E-04,-2.44141E-02
-2.4262560E-04,1.70898E-01
-2.4257920E-04,2.44141E-02
-2.4253280E-04,1.22070E-01
-2.4248640E-04,-7.32422E-02
-2.4244000E-04,1.70898E-01
-2.4239360E-04,2.44141E-02
-2.4234720E-04,1.70898E-01
-2.4230080E-04,-7.32422E-02
-2.4225440E-04,2.44141E-02
-2.4220800E-04,-7.32422E-02
-2.4216160E-04,2.44141E-02
-2.4211520E-04,-2.44141E-02
-2.4206880E-04,-7.32422E-02
-2.4202240E-04,2.44141E-02
-2.4197600E-04,2.44141E-02
-2.4192960E-04,7.32422E-02
-2.4188320E-04,1.22070E-01
-2.4183680E-04,-7.32422E-02
-2.4179040E-04,2.44141E-02
-2.4174400E-04,-2.44141E-02
-2.4169760E-04,1.70898E-01
-2.4165120E-04,-7.32422E-02
-2.4160480E-04,-2.44141E-02
-2.4155840E-04,2.44141E-02
-2.4151200E-04,-2.44141E-02
-2.4146560E-04,2.44141E-02
-2.4141920E-04,2.44141E-02
-2.4137280E-04,-2.44141E-02
-2.4132640E-04,2.44141E-02
-2.4128000E-04,1.70898E-01
-2.4123360E-04,-7.32422E-02
-2.4118720E-04,-2.44141E-02
-2.4114080E-04,7.32422E-02
-2.4109440E-04,-2.44141E-02
-2.4104800E-04,-1.22070E-01
-2.4100160E-04,-2.44141E-02
-2.4095520E-04,2.44141E-02
-2.4090880E-04,1.22070E-01
-2.4086240E-04,-2.44141E-02
-2.4081600E-04,-1.22070E-01
-2.4076960E-04,1.22070E-01
-2.4072320E-04,1.22070E-01
-2.4067680E-04,1.22070E-01
-2.4063040E-04,-1.22070E-01
-2.4058400E-04,7.32422E-02
-2.4053760E-04,1.70898E-01
-2.4049120E-04,7.32422E-02
-2.4044480E-04,-2.44141E-02
-2.4039840E-04,1.22070E-01
-2.4035200E-04,7.32422E-02
-2.4030560E-04,1.70898E-01
-2.4025920E-04,2.44141E-02
-2.4021280E-04,7.32422E-02
-2.4016640E-04,7.32422E-02
-2.4012000E-04,-1.22070E-01
-2.4007360E-04,-2.44141E-02
-2.4002720E-04,2.68555E-01
-2.3998080E-04,7.32422E-02
-2.3993440E-04,-1.22070E-01
-2.3988800E-04,-1.70898E-01
-2.3984160E-04,-1.22070E-01
-2.3979520E-04,1.70898E-01
-2.3974880E-04,2.44141E-02
-2.3970240E-04,-2.44141E-02
-2.3965600E-04,-2.44141E-02
-2.3960960E-04,1.22070E-01
-2.3956320E-04,-2.44141E-02
-2.3951680E-04,-2.44141E-02
-2.3947040E-04,2.44141E-02
-2.3942400E-04,2.44141E-02
-2.3937760E-04,7.32422E-02
-2.3933120E-04,2.44141E-02
-2.3928480E-04,1.70898E-01
-2.3923840E-04,2.44141E-02
-2.3919200E-04,7.32422E-02
-2.3914560E-04,1.22070E-01
-2.3909920E-04,-1.22070E-01
-2.3905280E-04,-7.32422E-02
-2.3900640E-04,-2.44141E-02
-2.3896000E-04,2.44141E-02
-2.3891360E-04,-2.44141E-02
-2.3886720E-04,1.70898E-01
-2.3882080E-04,2.44141E-02
-2.3877440E-04,2.44141E-02
-2.3872800E-04,7.32422E-02
-2.3868160E-04,1.22070E-01
-2.3863520E-04,7.32422E-02
-2.3858880E-04,-2.44141E-02
-2.3854240E-04,1.22070E-01
-2.3849600E-04,2.44141E-02
-2.3844960E-04,-2.44141E-02
-2.3840320E-04,2.44141E-02
-2.3835680E-04,2.44141E-02
-2.3831040E-04,-7.32422E-02
-2.3826400E-04,7.32422E-02
-2.3821760E-04,-1.22070E-01
-2.3817120E-04,7.32422E-02
-2.3812480E-04,-2.44141E-02
-2.3807840E-04,2.44141E-02
-2.3803200E-04,-1.22070E-01
-2.3798560E-04,7.32422E-02
-2.3793920E-04,7.32422E-02
-2.3789280E-04,-2.44141E-02
-2.3784640E-04,-2.44141E-02
-2.3780000E-04,1.70898E-01
-2.3775360E-04,7.32422E-02
-2.3770720E-04,-2.44141E-02
-2.3766080E-04,2.44141E-02
-2.3761440E-04,1.22070E-01
-2.3756800E-04,2.44141E-02
-2.3752160E-04,2.44141E-02
-2.3747520E-04,-2.44141E-02
-2.3742880E-04,-2.44141E-02
-2.3738240E-04,1.22070E-01
-2.3733600E-04,7.32422E-02
-2.3728960E-04,-2.44141E-02
-2.3724320E-04,1.22070E-01
-2.3719680E-04,1.70898E-01
-2.3715040E-04,2.44141E-02
-2.3710400E-04,-2.44141E-02
-2.3705760E-04,7.32422E-02
-2.3701120E-04,7.32422E-02
-2.3696480E-04,2.44141E-02
-2.3691840E-04,-7.32422E-02
-2.3687200E-04,2.44141E-02
-2.3682560E-04,1.70898E-01
-2.3677920E-04,-2.44141E-02
-2.3673280E-04,-7.32422E-02
-2.3668640E-04,2.44141E-02
-2.3664000E-04,-2.44141E-02
-2.3659360E-04,2.44141E-02
-2.3654720E-04,2.44141E-02
-2.3650080E-04,3.66211E-01
-2.3645440E-04,7.32422E-02
-2.3640800E-04,1.22070E-01
-2.3636160E-04,-7.32422E-02
-2.3631520E-04,2.68555E-01
-2.3626880E-04,-7.32422E-02
-2.3622240E-04,7.32422E-02
-2.3617600E-04,-1.70898E-01
-2.3612960E-04,2.44141E-02
-2.3608320E-04,1.70898E-01
-2.3603680E-04,2.44141E-02
-2.3599040E-04,-2.44141E-02
-2.3594400E-04,2.19727E-01
-2.3589760E-04,1.22070E-01
-2.3585120E-04,2.44141E-02
-2.3580480E-04,-7.32422E-02
-2.3575840E-04,-1.22070E-01
-2.3571200E-04,1.70898E-01
-2.3566560E-04,2.44141E-02
-2.3561920E-04,7.32422E-02
-2.3557280E-04,2.44141E-02
-2.3552640E-04,7.32422E-02
-2.3548000E-04,2.44141E-02
-2.3543360E-04,-2.44141E-02
-2.3538720E-04,1.22070E-01
-2.3534080E-04,1.70898E-01
-2.3529440E-04,2.44141E-02
-2.3524800E-04,2.44141E-02
-2.3520160E-04,1.70898E-01
-2.3515520E-04,1.22070E-01
-2.3510880E-04,2.44141E-02
-2.3506240E-04,1.22070E-01
-2.3501600E-04,-1.22070E-01
-2.3496960E-04,2.44141E-02
-2.3492320E-04,7.32422E-02
-2.3487680E-04,-2.44141E-02
-2.3483040E-04,1.22070E-01
-2.3478400E-04,7.32422E-02
-2.3473760E-04,2.44141E-02
-2.3469120E-04,-2.44141E-02
-2.3464480E-04,2.44141E-02
-2.3459840E-04,2.44141E-02
-2.3455200E-04,1.22070E-01
-2.3450560E-04,-2.44141E-02
-2.3445920E-04,-1.22070E-01
-2.3441280E-04,7.32422E-02
-2.3436640E-04,-2.44141E-02
-2.3432000E-04,2.44141E-02
-2.3427360E-04,2.44141E-02
-2.3422720E-04,7.32422E-02
-2.3418080E-04,-2.44141E-02
-2.3413440E-04,2.44141E-02
-2.3408800E-04,2.44141E-02
-2.3404160E-04,1.22070E-01
-2.3399520E-04,1.22070E-01
-2.3394880E-04,-2.44141E-02
-2.3390240E-04,2.44141E-02
-2.3385600E-04,2.44141E-02
-2.3380960E-04,1.22070E-01
-2.3376320E-04,7.32422E-02
-2.3371680E-04,-7.32422E-02
-2.3367040E-04,7.32422E-02
-2.3362400E-04,-7.32422E-02
-2.3357760E-04,-1.22070E-01
-2.3353120E-04,1.22070E-01
-2.3348480E-04,7.32422E-02
-2.3343840E-04,7.32422E-02
-2.3339200E-04,-2.44141E-02
-2.3334560E-04,2.44141E-02
-2.3329920E-04,-7.32422E-02
-2.3325280E-04,2.44141E-02
-2.3320640E-04,7.32422E-02
-2.3316000E-04,7.32422E-02
-2.3311360E-04,7.32422E-02
-2.3306720E-04,2.44141E-02
-2.3302080E-04,-7.32422E-02
-2.3297440E-04,1.22070E-01
-2.3292800E-04,2.44141E-02
-2.3288160E-04,7.32422E-02
-2.3283520E-04,-2.44141E-02
-2.3278880E-04,-2.68555E-01
-2.3274240E-04,1.70898E-01
-2.3269600E-04,2.44141E-02
-2.3264960E-04,-2.44141E-02
-2.3260320E-04,1.70898E-01
-2.3255680E-04,2.44141E-02
-2.3251040E-04,-2.44141E-02
-2.3246400E-04,-2.44141E-02
-2.3241760E-04,-2.44141E-02
-2.3237120E-04,1.22070E-01
-2.3232480E-04,1.22070E-01
-2.3227840E-04,2.44141E-02
-2.3223200E-04,1.70898E-01
-2.3218560E-04,2.44141E-02
-2.3213920E-04,2.19727E-01
-2.3209280E-04,7.32422E-02
-2.3204640E-04,2.44141E-02
-2.3200000E-04,7.32422E-02
-2.3195360E-04,7.32422E-02
-2.3190720E-04,1.70898E-01
-2.3186080E-04,1.70898E-01
-2.3181440E-04,1.70898E-01
-2.3176800E-04,-2.44141E-02
-2.3172160E-04,2.44141E-02
-2.3167520E-04,1.70898E-01
-2.3162880E-04,7.32422E-02
-2.3158240E-04,1.70898E-01
-2.3153600E-04,2.44141E-02
-2.3148960E-04,-7.32422E-02
-2.3144320E-04,-2.44141E-02
-2.3139680E-04,7.32422E-02
-2.3135040E-04,-2.44141E-02
-2.3130400E-04,1.70898E-01
-2.3125760E-04,1.22070E-01
-2.3121120E-04,-1.22070E-01
-2.3116480E-04,-2.44141E-02
-2.3111840E-04,2.68555E-01
-2.3107200E-04,-2.44141E-02
-2.3102560E-04,-2.44141E-02
-2.3097920E-04,-1.22070E-01
-2.3093280E-04,7.32422E-02
-2.3088640E-04,7.32422E-02
-2.3084000E-04,1.22070E-01
-2.3079360E-04,-1.22070E-01
-2.3074720E-04,-7.32422E-02
-2.3070080E-04,-1.70898E-01
-2.3065440E-04,1.70898E-01
-2.3060800E-04,1.22070E-01
-2.3056160E-04,-7.32422E-02
-2.3051520E-04,-2.44141E-02
-2.3046880E-04,1.22070E-01
-2.3042240E-04,-1.22070E-01
-2.3037600E-04,7.32422E-02
-2.3032960E-04,-2.44141E-02
-2.3028320E-04,7.32422E-02
-2.3023680E-04,-2.44141E-02
-2.3019040E-04,2.44141E-02
-2.3014400E-04,2.44141E-02
-2.3009760E-04,-7.32422E-02
-2.3005120E-04,-7.32422E-02
-2.3000480E-04,7.32422E-02
-2.2995840E-04,2.44141E-02
-2.2991200E-04,7.32422E-02
-2.2986560E-04,2.44141E-02
-2.2981920E-04,1.22070E-01
-2.2977280E-04,1.70898E-01
-2.2972640E-04,-7.32422E-02
-2.2968000E-04,2.44141E-02
-2.2963360E-04,7.32422E-02
-2.2958720E-04,2.44141E-02
-2.2954080E-04,2.44141E-02
-2.2949440E-04,1.22070E-01
-2.2944800E-04,1.22070E-01
-2.2940160E-04,2.44141E-02
-2.2935520E-04,-7.32422E-02
-2.2930880E-04,7.32422E-02
-2.2926240E-04,-2.44141E-02
-2.2921600E-04,2.44141E-02
-2.2916960E-04,1.22070E-01
-2.2912320E-04,2.44141E-02
-2.2907680E-04,7.32422E-02
-2.2903040E-04,-2.44141E-02
-2.2898400E-04,2.44141E-02
-2.2893760E-04,-2.44141E-02
-2.2889120E-04,2.44141E-02
-2.2884480E-04,7.32422E-02
-2.2879840E-04,1.22070E-01
-2.2875200E-04,1.22070E-01
-2.2870560E-04,-7.32422E-02
-2.2865920E-04,7.32422E-02
-2.2861280E-04,-1.22070E-01
-2.2856640E-04,2.44141E-02
-2.2852000E-04,-1.70898E-01
-2.2847360E-04,1.22070E-01
-2.2842720E-04,2.44141E-02
-2.2838080E-04,-1.70898E-01
-2.2833440E-04,1.70898E-01
-2.2828800E-04,7.32422E-02
-2.2824160E-04,1.22070E-01
-2.2819520E-04,-2.44141E-02
-2.2814880E-04,-7.32422E-02
-2.2810240E-04,-2.44141E-02
-2.2805600E-04,-2.44141E-02
-2.2800960E-04,-1.22070E-01
-2.2796320E-04,-7.32422E-02
-2.2791680E-04,7.32422E-02
-2.2787040E-04,-1.70898E-01
-2.2782400E-04,2.44141E-02
-2.2777760E-04,-1.22070E-01
-2.2773120E-04,-2.44141E-02
-2.2768480E-04,1.22070E-01
-2.2763840E-04,2.44141E-02
-2.2759200E-04,-7.32422E-02
-2.2754560E-04,-2.44141E-02
-2.2749920E-04,-1.22070E-01
-2.2745280E-04,2.44141E-02
-2.2740640E-04,1.70898E-01
-2.2736000E-04,1.22070E-01
-2.2731360E-04,2.44141E-02
-2.2726720E-04,-7.32422E-02
-2.2722080E-04,2.44141E-02
-2.2717440E-04,1.70898E-01
-2.2712800E-04,2.44141E-02
-2.2708160E-04,-1.22070E-01
-2.2703520E-04,7.32422E-02
-2.2698880E-04,-7.32422E-02
-2.2694240E-04,2.44141E-02
-2.2689600E-04,1.70898E-01
-2.2684960E-04,1.22070E-01
-2.2680320E-04,1.22070E-01
-2.2675680E-04,-2.44141E-02
-2.2671040E-04,-2.19727E-01
-2.2666400E-04,-2.44141E-02
-2.2661760E-04,-1.22070E-01
-2.2657120E-04,2.44141E-02
-2.2652480E-04,-2.44141E-02
-2.2647840E-04,-7.32422E-02
-2.2643200E-04,1.22070E-01
-2.2638560E-04,1.70898E-01
-2.2633920E-04,1.22070E-01
-2.2629280E-04,-1.22070E-01
-2.2624640E-04,2.44141E-02
-2.2620000E-04,-2.44141E-02
-2.2615360E-04,-2.44141E-02
-2.2610720E-04,2.68555E-01
-2.2606080E-04,7.32422E-02
-2.2601440E-04,2.44141E-02
-2.2596800E-04,-2.44141E-02
-2.2592160E-04,1.22070E-01
-2.2587520E-04,-7.32422E-02
-2.2582880E-04,7.32422E-02
-2.2578240E-04,-1.22070E-01
-2.2573600E-04,2.44141E-02
-2.2568960E-04,2.44141E-02
-2.2564320E-04,7.32422E-02
-2.2559680E-04,-1.22070E-01
-2.2555040E-04,-7.32422E-02
-2.2550400E-04,1.70898E-01
-2.2545760E-04,2.44141E-02
-2.2541120E-04,-2.44141E-02
-2.2536480E-04,2.44141E-02
-2.2531840E-04,2.44141E-02
-2.2527200E-04,2.44141E-02
-2.2522560E-04,-2.44141E-02
-2.2517920E-04,2.44141E-02
-2.2513280E-04,2.44141E-02
-2.2508640E-04,-2.44141E-02
-2.2504000E-04,-7.32422E-02
-2.2499360E-04,-2.19727E-01
-2.2494720E-04,-2.44141E-02
-2.2490080E-04,1.22070E-01
-2.2485440E-04,-7.32422E-02
-2.2480800E-04,2.44141E-02
-2.2476160E-04,-2.44141E-02
-2.2471520E-04,1.22070E-01
-2.2466880E-04,7.32422E-02
-2.2462240E-04,-1.70898E-01
-2.2457600E-04,2.44141E-02
-2.2452960E-04,1.22070E-01
-2.2448320E-04,2.44141E-02
-2.2443680E-04,-2.44141E-02
-2.2439040E-04,7.32422E-02
-2.2434400E-04,2.44141E-02
-2.2429760E-04,-2.44141E-02
-2.2425120E-04,-1.70898E-01
-2.2420480E-04,2.44141E-02
-2.2415840E-04,2.44141E-02
-2.2411200E-04,-2.44141E-02
-2.2406560E-04,-7.32422E-02
-2.2401920E-04,1.22070E-01
-2.2397280E-04,2.44141E-02
-2.2392640E-04,-1.22070E-01
-2.2388000E-04,1.22070E-01
-2.2383360E-04,7.32422E-02
-2.2378720E-04,1.22070E-01
-2.2374080E-04,-7.32422E-02
-2.2369440E-04,1.22070E-01
-2.2364800E-04,7.32422E-02
-2.2360160E-04,2.44141E-02
-2.2355520E-04,2.44141E-02
-2.2350880E-04,1.22070E-01
-2.2346240E-04,7.32422E-02
-2.2341600E-04,-7.32422E-02
-2.2336960E-04,-1.22070E-01
-2.2332320E-04,7.32422E-02
-2.2327680E-04,2.44141E-02
